Date,Open,High,Low,Close,DS,ADX 14 14,ADXR 10,Wilder's RSI 14,Stochastics 12 %K 3,%D 5
3/19/10 12:00:00 AM -07:00,13.57,14.82,13.35,14.26,27.27272727,15.73569,20,53.95829,30.71161,24.10736
3/26/10 12:00:00 AM -07:00,14.06,14.67,13.9,14.27,42.37288136,14.96122,20,54.01255,33.39576,26.77902
4/1/10 12:00:00 AM -07:00,14.45,14.81,14.22,14.7,-18.75,14.37781,19,56.39219,40.26217,30.67416
4/9/10 12:00:00 AM -07:00,14.57,15.15,14.19,14.39,-61.8556701,14.16671,18,54.21416,47.7216,35.36205
4/16/10 12:00:00 AM -07:00,14.51,14.77,13.8,13.91,49.27536232,13.51065,17,50.93385,54.20592,41.25941
4/23/10 12:00:00 AM -07:00,13.77,14.18,13.49,14.11,-77.65957447,12.54792,16,52.2308,58.66001,46.84909
4/30/10 12:00:00 AM -07:00,14.16,14.29,13.35,13.43,-65.50218341,11.80949,15,47.62177,47.65236,49.70041
5/7/10 12:00:00 AM -07:00,13.5,13.54,11.25,12,-16.23931624,12.9807,16,39.6899,35.03147,48.65427
5/14/10 12:00:00 AM -07:00,12.55,13.24,12.07,12.36,-58.38509317,14.06825,16,42.29563,24.83361,44.07668
5/21/10 12:00:00 AM -07:00,12.29,12.41,10.8,11.35,25.78125,15.88402,16,37.41189,20.112,37.25789
5/28/10 12:00:00 AM -07:00,11.31,11.84,10.56,11.64,-65.51724138,17.70405,17,39.56951,21.54488,29.83486
6/4/10 12:00:00 AM -07:00,11.41,11.68,10.81,10.84,55.55555556,19.39407,17,35.89351,14.0911,23.12261
6/11/10 12:00:00 AM -07:00,10.86,11.39,10.49,11.36,-59.09090909,21.15491,18,39.80779,16.09972,19.33626
6/18/10 12:00:00 AM -07:00,11.5,11.68,11.02,11.11,-19.46902655,22.35038,18,38.58789,12.69149,16.90784
6/25/10 12:00:00 AM -07:00,11.45,12.12,10.99,11.23,-80.82191781,22.81772,18,39.54555,15.95136,16.07571
7/2/10 12:00:00 AM -07:00,11.18,11.27,9.81,10,79.31034483,24.05711,18,33.73811,11.00506,13.96774
7/9/10 12:00:00 AM -07:00,10.25,10.97,10.1,10.94,-63.44086022,25.20798,19,40.88317,14.97789,14.1451
7/16/10 12:00:00 AM -07:00,11,11.34,10.41,10.41,74.07407407,25.73075,19,38.37084,14.14889,13.75494
7/23/10 12:00:00 AM -07:00,10.45,11.12,10.31,11.05,10.71428571,26.29146,20,42.9314,23.95334,16.00731
7/30/10 12:00:00 AM -07:00,11.11,11.42,10.86,11.17,53.33333333,26.35369,21,43.77158,28.76232,18.5695
8/6/10 12:00:00 AM -07:00,11.35,11.78,11.33,11.59,-75.78125,25.88049,22,46.72775,47.11855,25.7922
8/13/10 12:00:00 AM -07:00,11.61,11.75,10.47,10.64,11.29032258,26.19067,23,41.4229,48.01414,32.39945
8/20/10 12:00:00 AM -07:00,10.5,11.07,10.45,10.57,-36.36363636,26.49496,24,41.05307,45.76423,38.72252
8/27/10 12:00:00 AM -07:00,10.6,10.69,9.92,10.32,59.79381443,27.20078,25,39.69014,30.30301,39.99245
9/3/10 12:00:00 AM -07:00,10.3,11.07,10.1,10.88,58.20895522,27.25491,25,44.16201,33.76622,40.99323
9/10/10 12:00:00 AM -07:00,10.78,11.37,10.7,11.17,-46.93877551,26.84942,25,46.37933,42.42423,40.05437
9/17/10 12:00:00 AM -07:00,11.4,11.59,11.1,11.17,74.6031746,26.14388,26,48.57834,58.07678,42.06689
9/24/10 12:00:00 AM -07:00,11.26,12.25,10.99,12.2,15.25423729,24.57757,25,55.55077,75.25469,47.96499
10/1/10 12:00:00 AM -07:00,12.14,12.4,11.81,12.23,52.27272727,22.92962,25,55.73902,86.67825,59.24004
10/8/10 12:00:00 AM -07:00,12.2,13.13,11.81,12.89,16.66666667,22.05365,24,59.77516,94.50753,71.3883
10/15/10 12:00:00 AM -07:00,13.01,13.49,12.77,13.13,-60.6557377,21.6223,24,61.16208,91.8615,81.27575
10/22/10 12:00:00 AM -07:00,13.09,13.19,12.58,12.72,30.55555556,20.94904,24,57.51381,86.95691,87.05178
10/29/10 12:00:00 AM -07:00,12.92,13.23,12.51,13.14,71.68141593,20.22057,23,60.13697,86.18115,89.23707
11/5/10 12:00:00 AM -07:00,13.19,14.08,12.95,14,-45.88235294,20.46366,24,64.91388,88.90147,89.68171
11/12/10 12:00:00 AM -08:00,13.88,14.17,13.32,13.49,-32.53012048,20.77766,24,60.29917,90.75767,88.93174
11/19/10 12:00:00 AM -08:00,13.65,13.69,12.86,13.38,-40.47619048,20.33986,24,59.31965,87.55553,88.07055
11/26/10 12:00:00 AM -08:00,13.34,13.38,12.96,13.17,92.8,19.93334,23,57.40255,78.59041,86.39725
12/3/10 12:00:00 AM -08:00,13.07,14.25,13,14.23,18.75,20.48313,23,63.76775,83.71925,85.90486
12/10/10 12:00:00 AM -08:00,14.16,14.5,14.02,14.25,25.75757576,21.22603,22,63.87743,87.81518,85.68761
12/17/10 12:00:00 AM -08:00,14.39,14.6,13.94,14.56,61.47540984,22.00965,22,65.61486,96.94343,86.92476
12/23/10 12:00:00 AM -08:00,14.59,15.63,14.41,15.34,25.53191489,23.58019,23,69.57957,94.61739,88.33713
12/31/10 12:00:00 AM -08:00,15.27,15.5,15.03,15.39,63.82978723,25.03856,23,69.8198,94.42746,91.50454
1/7/11 12:00:00 AM -08:00,15.82,16.72,15.78,16.42,-69.1588785,27.16459,24,74.31889,92.53007,93.26671
1/14/11 12:00:00 AM -08:00,16.71,16.71,15.64,15.97,-51.28205128,28.88125,25,69.44786,89.12238,93.52814
1/21/11 12:00:00 AM -08:00,16.19,16.38,15.6,15.79,30.86419753,30.39844,26,67.54093,83.65539,90.87054
1/28/11 12:00:00 AM -08:00,15.88,16.63,15.82,16.13,79.33884298,31.97008,26,69.25803,80.93569,88.13419
2/4/11 12:00:00 AM -08:00,16.18,17.39,16.18,17.14,7.843137255,33.87195,27,73.7076,85.03434,86.25557
2/11/11 12:00:00 AM -08:00,17.33,17.48,16.97,17.37,-16.36363636,35.68626,28,74.60889,92.25422,86.2004
2/18/11 12:00:00 AM -08:00,17.37,17.68,17.13,17.28,-25.21008403,37.48037,29,73.54649,94.50021,87.27597
2/25/11 12:00:00 AM -08:00,16.98,17.15,15.96,16.68,-29.62962963,36.94645,29,66.72495,87.42715,88.03032
3/4/11 12:00:00 AM -08:00,16.82,16.94,16.13,16.58,-41.35338346,36.45066,30,65.63232,78.43443,87.53007
3/11/11 12:00:00 AM -08:00,16.58,16.75,15.42,16.03,22.22222222,34.88726,30,59.82943,64.46386,83.41597
3/18/11 12:00:00 AM -07:00,15.91,16.33,15.43,16.11,73.46938776,33.43553,30,60.37818,53.62809,75.69075
3/25/11 12:00:00 AM -07:00,16.37,17.24,16.26,17.09,43.58974359,33.00331,31,66.42825,54.72995,67.73669
4/1/11 12:00:00 AM -07:00,17.13,17.8,17.02,17.47,47.61904762,33.07115,32,68.44057,66.92767,63.6368
4/8/11 12:00:00 AM -07:00,17.42,18.47,17.42,17.92,-85.08287293,33.62659,33,70.68174,80.66516,64.08295
4/15/11 12:00:00 AM -07:00,18.06,18.19,16.38,16.52,52.17391304,32.64767,33,57.0968,68.05576,64.80132
4/21/11 12:00:00 AM -07:00,16.37,17.03,15.88,16.97,10.34482759,31.12684,33,59.7731,56.28416,65.33253
4/29/11 12:00:00 AM -07:00,16.94,17.24,16.66,17,-10.61946903,29.91279,34,59.95246,46.22952,63.63245
5/6/11 12:00:00 AM -07:00,17.27,17.96,16.83,17.15,-6.896551724,29.42081,33,60.89138,53.11475,60.86987
5/13/11 12:00:00 AM -07:00,17.16,17.62,16.75,17.1,-71.84466019,28.85639,33,60.38319,54.53553,55.64394
5/20/11 12:00:00 AM -07:00,17,17.29,16.26,16.26,72.22222222,27.68369,31,52.46164,46.4481,51.32241
5/27/11 12:00:00 AM -07:00,15.96,16.55,15.83,16.48,-76.41509434,26.06501,30,54.15787,39.12569,47.89072
6/3/11 12:00:00 AM -07:00,16.73,16.83,15.77,15.92,-74.41860465,24.86188,29,49.33255,26.13783,43.87238
6/10/11 12:00:00 AM -07:00,15.92,16.03,15.17,15.28,-62.63736264,23.14962,28,44.45742,18.06861,36.86315
6/17/11 12:00:00 AM -07:00,15.29,15.5,14.59,14.72,53.84615385,22.18195,28,40.6702,7.600754,27.4762
6/24/11 12:00:00 AM -07:00,14.67,15.6,14.56,15.23,82.57575758,21.15767,27,45.24495,7.939792,19.77454
7/1/11 12:00:00 AM -07:00,15.22,16.36,15.04,16.31,-4.166666667,19.98112,26,53.4335,22.89846,16.52909
7/8/11 12:00:00 AM -07:00,16.4,16.6,16.12,16.38,-79.74683544,19.14736,25,53.91456,39.62476,19.22647
7/15/11 12:00:00 AM -07:00,16.11,16.16,15.37,15.48,64,18.06353,24,47.16765,42.93251,24.19926
7/22/11 12:00:00 AM -07:00,15.35,15.85,15.1,15.83,-69.53125,17.34597,23,49.79868,39.31371,30.54185
7/29/11 12:00:00 AM -07:00,15.62,15.78,14.5,14.73,-80.06993007,17.2812,22,42.61571,23.92784,33.73946
8/5/11 12:00:00 AM -07:00,15.08,15.15,12.29,12.79,7.633587786,18.8112,22,33.4515,18.24157,32.80808
8/12/11 12:00:00 AM -07:00,12.16,12.58,11.27,12.26,-85.23489933,20.74391,23,31.46102,11.72584,27.2283
8/19/11 12:00:00 AM -07:00,12.48,12.6,11.11,11.21,10,22.61347,23,27.91691,9.851336,20.61206
8/26/11 12:00:00 AM -07:00,11.78,12,11.2,11.86,-12.12121212,24.34949,23,32.95223,11.07174,14.96367
9/2/11 12:00:00 AM -07:00,12.16,12.93,11.94,12.04,3.296703297,24.74942,23,34.32049,10.78312,12.33472
9/9/11 12:00:00 AM -07:00,11.55,12.34,11.43,11.58,68.18181818,25.44031,23,32.49544,13.05404,11.29721
9/16/11 12:00:00 AM -07:00,11.37,12.09,11.21,11.97,-91.71270718,26.21679,23,35.62121,13.72192,11.69643
9/23/11 12:00:00 AM -07:00,11.73,11.75,9.94,10.07,-50.75757576,27.62883,23,28.65885,8.725944,11.47135
9/30/11 12:00:00 AM -07:00,10.24,10.88,9.56,9.57,16.75977654,29.12004,23,27.1547,5.922771,10.44156
10/7/11 12:00:00 AM -07:00,9.41,10.24,8.45,9.71,15.49295775,30.97554,24,28.2896,6.376829,9.560301
10/14/11 12:00:00 AM -07:00,10.03,10.44,9.73,10.14,-11.53846154,32.43002,26,31.80393,13.41149,9.631792
10/21/11 12:00:00 AM -07:00,10.32,10.33,9.55,10.23,78.98089172,33.86038,27,32.54902,22.21671,11.33075
10/28/11 12:00:00 AM -07:00,10.33,11.66,10.09,11.57,-31.78294574,33.50698,28,42.6039,39.75532,17.53662
11/4/11 12:00:00 AM -07:00,11.34,11.34,10.05,10.93,-29.21348315,33.20409,29,39.56992,50.52238,26.45655
11/11/11 12:00:00 AM -08:00,10.86,11.02,10.13,10.6,-80,32.92284,29,38.06468,57.66369,36.71392
11/18/11 12:00:00 AM -08:00,10.53,10.63,9.58,9.69,-80.55555556,33.03316,29,34.20108,43.6756,42.76674
11/25/11 12:00:00 AM -08:00,9.53,9.59,8.87,8.95,64.63414634,33.56969,30,31.40917,29.5077,44.22494
12/2/11 12:00:00 AM -08:00,9.38,10.08,9.26,9.91,-56.52173913,33.42059,31,38.43096,26.88064,41.65
12/9/11 12:00:00 AM -08:00,10.03,10.11,9.42,9.64,-85.8974359,33.24237,31,37.27517,29.67466,37.48046
12/16/11 12:00:00 AM -08:00,9.48,9.5,8.72,8.81,10.20408163,33.55128,32,33.9,29.12849,31.77342
12/23/11 12:00:00 AM -08:00,8.81,8.99,8.5,8.86,-43.18181818,33.97869,33,34.28601,20.01606,27.04151
12/30/11 12:00:00 AM -08:00,8.84,8.94,8.5,8.65,36.06557377,34.37556,34,33.40367,9.578126,23.0556
1/6/12 12:00:00 AM -08:00,8.94,9.5,8.89,9.16,72,33.89567,34,37.60336,12.80183,20.23983
1/13/12 12:00:00 AM -08:00,9.26,9.97,9.22,9.8,37.73584906,32.79863,33,42.50345,22.25738,18.75638
1/20/12 12:00:00 AM -08:00,9.97,10.23,9.7,10.17,31.88405797,31.4343,32,45.1836,40.27605,20.98589
1/27/12 12:00:00 AM -08:00,10.21,10.74,10.05,10.43,68.11594203,29.52266,31,47.0514,58.84312,28.7513
2/3/12 12:00:00 AM -08:00,10.29,10.79,10.1,10.76,-51.42857143,27.68542,31,49.40768,78.0267,42.44101
2/10/12 12:00:00 AM -08:00,10.65,10.92,10.22,10.29,-61.9047619,25.81078,30,46.25077,83.08141,56.49693
2/17/12 12:00:00 AM -08:00,10.41,10.45,10.03,10.15,51.35135135,24.31335,29,45.32183,80.27957,68.10137
2/24/12 12:00:00 AM -08:00,10.24,10.57,10.2,10.43,-31.42857143,22.75088,28,47.58912,73.96694,74.83955
3/2/12 12:00:00 AM -08:00,10.35,10.5,10.15,10.24,-48.61111111,21.3711,28,46.18948,73.27823,77.72657
3/9/12 12:00:00 AM -08:00,10.16,10.17,9.45,9.81,85.36585366,21.00933,28,43.10001,68.59505,75.84024
3/16/12 12:00:00 AM -07:00,9.84,10.62,9.8,10.54,-50,19.9715,27,49.29996,70.11019,73.24599
3/23/12 12:00:00 AM -07:00,10.51,10.75,9.95,10.11,-41.07142857,18.81301,26,46.11264,66.17609,70.4253
3/30/12 12:00:00 AM -07:00,10.25,10.31,9.75,10.02,-45.45454545,18.01712,25,45.45031,63.81828,68.39557
4/5/12 12:00:00 AM -07:00,9.93,10.24,9.58,9.63,36.55913978,17.515,24,42.5952,39.80075,61.70007
4/13/12 12:00:00 AM -07:00,9.51,10.24,9.31,9.85,-60,17.41679,23,44.70534,30.94805,54.17067
4/20/12 12:00:00 AM -07:00,9.94,10.07,9.67,9.7,48.8372093,17.3256,22,43.53041,23.33629,44.81589
4/27/12 12:00:00 AM -07:00,9.54,9.9,9.47,9.75,-49.25373134,17.52469,21,44.05819,28.36437,37.25355
5/4/12 12:00:00 AM -07:00,9.7,10.01,9.34,9.37,-59.52380952,17.89272,20,40.92744,18.57312,28.20452
5/11/12 12:00:00 AM -07:00,9.31,9.41,8.99,9.06,-72.97297297,18.70469,20,38.52253,11.82437,22.60924
5/18/12 12:00:00 AM -07:00,8.97,9.12,8.38,8.43,33.33333333,20.15487,21,34.13295,3.417884,17.10321
5/25/12 12:00:00 AM -07:00,8.49,8.73,8.31,8.63,-76.19047619,21.57441,21,36.6027,6.400589,13.71607
6/1/12 12:00:00 AM -07:00,8.78,8.92,8.29,8.3,35.71428571,22.42589,21,34.31629,5.210323,9.085258
6/8/12 12:00:00 AM -07:00,8.27,8.91,8.21,8.52,41.17647059,23.31496,21,37.13558,8.575333,7.0857
6/15/12 12:00:00 AM -07:00,8.61,8.82,8.31,8.82,-24,24.14054,21,40.86311,13.88628,7.498083
6/22/12 12:00:00 AM -07:00,8.74,9,8.5,8.62,53.19148936,24.41303,21,39.19457,20.48313,10.91113
6/29/12 12:00:00 AM -07:00,8.5,8.75,8.28,8.75,-2.127659574,24.99149,21,40.88426,25.28187,14.68739
7/6/12 12:00:00 AM -07:00,8.74,9.06,8.59,8.73,-32.8358209,24.69985,21,40.69689,24.91833,18.62899
7/13/12 12:00:00 AM -07:00,8.64,8.88,8.21,8.42,-68.18181818,25.0144,21,37.80485,22.07487,21.3289
7/20/12 12:00:00 AM -07:00,8.41,8.44,8.22,8.26,56.36363636,25.30648,22,36.36834,14.13381,21.3784
7/27/12 12:00:00 AM -07:00,8.14,8.52,7.97,8.45,-20.83333333,25.94871,23,39.31714,15.92593,20.46696
8/3/12 12:00:00 AM -07:00,8.47,8.58,8.1,8.37,98.33333333,26.3668,24,38.50796,23.63124,20.13684
8/10/12 12:00:00 AM -07:00,8.39,8.98,8.38,8.98,-47.05882353,25.64677,24,47.39776,53.59214,25.8716
8/17/12 12:00:00 AM -07:00,8.91,8.97,8.63,8.75,-27.5,24.97817,24,44.76968,66.33424,34.72347
8/24/12 12:00:00 AM -07:00,8.74,8.95,8.55,8.63,-37.93103448,24.51626,24,43.41704,74.92352,46.88141
8/31/12 12:00:00 AM -07:00,8.67,8.68,8.39,8.56,77.14285714,24.40252,24,42.60834,62.07951,56.11213
9/7/12 12:00:00 AM -07:00,8.56,9.1,8.4,9.1,84.44444444,23.1313,24,50.29921,71.55964,65.69781
9/14/12 12:00:00 AM -07:00,9.08,9.93,9.03,9.84,-85.50724638,22.68466,24,58.50539,83.17888,71.61516
9/21/12 12:00:00 AM -07:00,9.72,9.79,9.1,9.13,-37.03703704,22.26993,24,49.97881,84.86395,75.3211
9/28/12 12:00:00 AM -07:00,9.05,9.19,8.65,8.85,24.19354839,20.86912,23,47.06563,66.4966,73.63571
10/5/12 12:00:00 AM -07:00,8.94,9.34,8.72,9.09,-55.93220339,19.85933,23,49.76832,53.7415,71.96812
10/12/12 12:00:00 AM -07:00,9.02,9.25,8.66,8.69,45.3125,18.78668,23,45.59034,46.2585,66.90789
10/19/12 12:00:00 AM -07:00,8.72,9.27,8.63,9.01,-63.46153846,17.71991,22,49.26011,47.8681,59.84573
10/26/12 12:00:00 AM -07:00,8.98,9.15,8.63,8.65,-7.692307692,16.72935,21,45.53892,34.62692,49.79833
11/2/12 12:00:00 AM -07:00,8.67,8.82,8.56,8.65,-34,15.62468,20,42.11292,28.00972,42.10095
11/9/12 12:00:00 AM -08:00,8.6,8.8,8.3,8.43,-50,15.07401,20,40.12621,14.09262,34.17117
11/16/12 12:00:00 AM -08:00,8.43,8.48,7.98,8.18,38.0952381,15.26817,19,37.93606,11.70499,27.26047
11/23/12 12:00:00 AM -08:00,8.27,8.35,8.14,8.35,23.52941176,15.44847,19,40.32145,12.40209,20.16727
11/30/12 12:00:00 AM -08:00,8.33,8.5,8.16,8.41,18.51851852,15.15231,19,41.1807,17.09402,16.66069
12/7/12 12:00:00 AM -08:00,8.45,8.62,8.35,8.5,96.55172414,14.51702,18,42.51766,23.25164,15.70907
12/14/12 12:00:00 AM -08:00,8.46,8.75,8.46,8.74,-50,13.54597,17,46.03994,35.55429,20.00141
12/21/12 12:00:00 AM -08:00,8.77,8.91,8.51,8.57,-9.677419355,12.96238,16,43.98402,42.66465,26.19334
12/28/12 12:00:00 AM -08:00,8.53,8.8,8.49,8.5,92.5,12.35776,15,43.12997,46.52491,33.0179
1/4/13 12:00:00 AM -08:00,8.52,9.28,8.48,9.26,-77.27272727,13.0049,15,53.65243,60.71799,41.74269
1/11/13 12:00:00 AM -08:00,9.28,9.33,8.89,8.94,11.11111111,13.7152,15,49.49949,69.96091,51.08455
1/18/13 12:00:00 AM -08:00,8.98,9.02,8.84,9,0,14.19425,15,50.27665,81.7094,60.31557
1/25/13 12:00:00 AM -08:00,9.03,9.24,8.96,9.03,-21.875,15.14357,15,50.6853,74.8148,66.74561
2/1/13 12:00:00 AM -08:00,9.07,9.09,8.77,9,14.28571429,15.33072,15,50.24064,76.2963,72.69988
2/8/13 12:00:00 AM -08:00,8.92,8.98,8.84,8.94,80.76923077,15.5045,15,49.30891,73.52006,75.26029
2/15/13 12:00:00 AM -08:00,8.9,9.37,8.85,9.32,-93.05555556,16.56833,16,55.00076,79.55006,77.17812
2/22/13 12:00:00 AM -08:00,9.31,9.32,8.6,8.64,-70.27027027,16.66304,15,45.2165,63.842,73.60464
3/1/13 12:00:00 AM -08:00,8.7,8.72,8.35,8.44,55,15.96276,14,42.80462,44.3742,67.51652
3/8/13 12:00:00 AM -08:00,8.39,8.7,8.3,8.61,9.090909091,15.16167,14,45.4673,22.07559,56.67238
3/15/13 12:00:00 AM -07:00,8.61,8.7,8.48,8.63,-20.83333333,14.4178,14,45.78707,22.87883,46.54413
3/22/13 12:00:00 AM -07:00,8.5,8.65,8.41,8.45,18.18181818,13.49445,14,43.3248,24.61057,35.55624
3/28/13 12:00:00 AM -07:00,8.48,8.55,8.33,8.52,-61.36363636,12.69123,13,44.57312,21.80685,27.14921
4/5/13 12:00:00 AM -07:00,8.51,8.54,8.1,8.24,-24.24242424,12.66048,14,40.71051,15.201,21.31457
4/12/13 12:00:00 AM -07:00,8.3,8.5,8.17,8.22,-20,12.63192,14,40.44094,13.67772,19.635
4/19/13 12:00:00 AM -07:00,8.14,8.2,7.9,8.08,29.41176471,13.37233,14,38.51817,10.90576,17.24038
4/26/13 12:00:00 AM -07:00,8.12,8.5,7.99,8.27,76.74418605,12.9377,15,42.5129,15.62127,15.44252
5/3/13 12:00:00 AM -07:00,8.29,8.7,8.27,8.62,14.28571429,12.13676,14,49.07668,28.79819,16.84079
5/10/13 12:00:00 AM -07:00,8.66,8.88,8.6,8.7,-17.85714286,11.9215,14,50.46878,43.4959,22.49977
5/17/13 12:00:00 AM -07:00,8.66,8.68,8.4,8.61,-30.23255814,11.07748,13,48.85083,59.25552,31.61533
5/24/13 12:00:00 AM -07:00,8.61,8.88,8.45,8.48,-34.7826087,10.87687,13,46.53043,62.65686,41.96555
5/31/13 12:00:00 AM -07:00,8.58,8.68,8.45,8.5,-47.61904762,10.69059,12,46.94795,64.28568,51.69843
6/7/13 12:00:00 AM -07:00,8.53,8.59,8.17,8.33,-78.57142857,10.2423,11,43.81614,54.76188,56.89117
6/14/13 12:00:00 AM -07:00,8.34,8.39,8.11,8.12,-88,10.00575,11,40.24471,42.51699,56.69538
6/21/13 12:00:00 AM -07:00,8.2,8.22,7.97,7.98,-51.85185185,10.19852,11,38.01981,24.82992,49.81026
6/28/13 12:00:00 AM -07:00,7.96,7.97,7.7,7.82,-7.142857143,11.08926,12,35.59766,13.59391,39.99767
7/5/13 12:00:00 AM -07:00,7.83,7.91,7.63,7.81,61.11111111,12.08697,13,35.44567,10.91092,29.32272
7/12/13 12:00:00 AM -07:00,7.88,8.14,7.78,8.1,-9.523809524,12.13338,12,43.04094,20.72318,22.51498
7/19/13 12:00:00 AM -07:00,8.09,8.25,8.04,8.07,-10.71428571,11.7876,12,42.48406,29.06666,19.82492
7/26/13 12:00:00 AM -07:00,8.1,8.21,7.93,8.07,-52.94117647,11.79388,11,41.90024,35.99998,22.05893
8/2/13 12:00:00 AM -07:00,8.06,8.08,7.91,7.97,60.86956522,11.86006,11,39.93048,32.5333,25.84681
8/9/13 12:00:00 AM -07:00,7.94,8.22,7.76,8.22,-29.41176471,12.36955,12,46.67916,36.53332,30.97129
8/16/13 12:00:00 AM -07:00,8.22,8.29,7.95,8.12,-6.896551724,12.54636,11,44.52436,40.35554,34.89776
8/23/13 12:00:00 AM -07:00,8.07,8.12,7.83,8.05,-84.09090909,13.07832,12,43.02707,45.87222,38.25887
8/30/13 12:00:00 AM -07:00,8.07,8.12,7.68,7.7,56,14.00242,12,36.43034,33.20904,37.70068
9/6/13 12:00:00 AM -07:00,7.78,7.95,7.7,7.92,48,14.86051,13,42.40747,32.29996,37.65402
9/13/13 12:00:00 AM -07:00,7.96,8.19,7.94,8.08,20.33898305,14.5542,13,46.35777,40.4439,38.43613
9/20/13 12:00:00 AM -07:00,8.17,8.68,8.09,8.29,-22.72727273,14.4359,13,51.09875,58.32611,42.03025
9/27/13 12:00:00 AM -07:00,8.25,8.4,8.18,8.2,-36.84210526,14.32605,13,49.09605,61.01297,45.0584
10/4/13 12:00:00 AM -07:00,8.1,8.2,7.82,7.96,72.4137931,13.61659,13,44.12916,47.61903,47.9404
10/11/13 12:00:00 AM -07:00,7.9,8.42,7.84,8.32,87.80487805,13.01295,12,51.9772,47.99998,51.0804
10/18/13 12:00:00 AM -07:00,8.27,8.68,8.27,8.63,55.04587156,13.15946,13,57.51183,62.33332,55.45828
10/25/13 12:00:00 AM -07:00,8.64,9.63,8.54,9.24,10.20408163,15.06181,14,65.85175,79.66664,59.72639
11/1/13 12:00:00 AM -07:00,9.22,9.64,9.15,9.27,-22.68907563,16.84242,15,66.20312,85.37415,64.59863
11/8/13 12:00:00 AM -08:00,9.33,9.97,8.78,9.06,-10.86956522,17.33708,16,61.43774,73.79482,69.83378
11/15/13 12:00:00 AM -08:00,9.08,9.24,8.78,9.03,48.64864865,17.7964,16,60.76482,66.77881,73.58955
11/22/13 12:00:00 AM -08:00,9.06,9.3,8.93,9.24,-34.28571429,18.33907,16,63.75726,62.35179,73.59324
11/29/13 12:00:00 AM -08:00,9.73,9.78,9.43,9.61,-76.47058824,19.67022,17,68.3391,70.01637,71.66319
12/6/13 12:00:00 AM -08:00,9.62,9.65,9.31,9.36,33.33333333,20.51378,17,62.58215,74.24168,69.43669
12/13/13 12:00:00 AM -08:00,9.4,9.62,9.29,9.51,70.1754386,21.22995,17,64.51376,77.82944,70.24362
12/20/13 12:00:00 AM -08:00,9.54,10.08,9.51,9.94,93.33333333,22.64135,18,69.39175,81.34594,73.15704
12/27/13 12:00:00 AM -08:00,9.99,10.7,9.95,10.69,-23.91304348,24.70738,19,75.673,90.68676,78.82404
1/3/14 12:00:00 AM -08:00,10.68,10.77,10.31,10.57,-48.14814815,26.69962,21,73.08859,95.15187,83.85114
1/10/14 12:00:00 AM -08:00,10.63,10.9,9.82,10.11,79.05405405,27.03987,22,64.05727,86.05858,86.21452
1/17/14 12:00:00 AM -08:00,10.19,11.53,10.05,11.36,-36.95652174,28.14357,23,73.60274,84.11452,87.47153
1/24/14 12:00:00 AM -08:00,11.78,12.32,11.4,11.44,0,29.90173,24,74.07723,78.49495,86.90134
1/31/14 12:00:00 AM -08:00,11.51,12.23,11.37,11.51,-41.7721519,31.45522,25,74.50901,82.02602,85.16919
2/7/14 12:00:00 AM -08:00,11.52,11.72,10.93,11.19,24.24242424,31.78511,26,68.86236,72.97552,80.73392
2/14/14 12:00:00 AM -08:00,11.21,11.49,10.83,11.37,49.36708861,31.85308,26,70.22909,70.81073,77.68435
2/21/14 12:00:00 AM -08:00,11.34,12,11.21,11.73,3.225806452,32.48651,27,72.80049,71.94719,75.25089
2/28/14 12:00:00 AM -08:00,11.72,12.16,11.54,11.74,67.77777778,33.23796,28,72.87059,76.67767,74.88743
3/7/14 12:00:00 AM -08:00,11.55,12.36,11.46,12.16,-23.37662338,34.13661,29,75.70283,84.78953,75.44012
3/14/14 12:00:00 AM -07:00,12.02,12.38,11.61,11.84,28.94736842,34.99153,31,69.72982,84.24893,77.69481
3/21/14 12:00:00 AM -07:00,11.9,12.1,11.72,12.01,46.66666667,35.78538,31,71.03722,85.81187,80.69504
3/28/14 12:00:00 AM -07:00,12.06,12.75,11.85,12.48,16.41791045,37.1621,33,74.3373,85.07937,83.32147
4/4/14 12:00:00 AM -07:00,12.52,13.18,12.51,12.63,-12.19512195,38.78021,34,75.30443,86.25332,85.2366
4/11/14 12:00:00 AM -07:00,12.64,13.16,12.34,12.54,85.59322034,39.79054,36,73.51428,81.993,84.6773
4/17/14 12:00:00 AM -07:00,12.55,13.68,12.5,13.56,-45.83333333,41.1469,36,79.47069,83.66118,84.55975
4/25/14 12:00:00 AM -07:00,13.55,13.7,13.22,13.33,40.47619048,42.42146,37,75.3554,85.22115,84.4416
5/2/14 12:00:00 AM -07:00,13.38,13.89,13.05,13.72,-75.51020408,43.75092,38,77.4845,92.44731,85.91519
5/9/14 12:00:00 AM -07:00,13.62,13.67,13.18,13.25,1.176470588,44.98541,39,69.67265,85.89062,85.84265
5/16/14 12:00:00 AM -07:00,13.44,13.95,13.1,13.45,25,46.35012,40,71.01194,83.49451,86.14295
5/23/14 12:00:00 AM -07:00,13.39,13.54,13.02,13.52,23.68421053,47.34105,41,71.48656,79.59,85.32872
5/30/14 12:00:00 AM -07:00,13.52,13.7,13.32,13.61,70.73170732,48.39848,42,72.11862,82.7069,84.82587
6/6/14 12:00:00 AM -07:00,13.77,14.35,13.53,14.35,27.69230769,49.85227,44,76.69341,89.40034,84.21648
