Date,Open,High,Low,Close,DS,RSI 50,ADX 14 14,Stochastics 12 %K 3,,,%D 5,UpDown,,,Commodity Channel Index (CCI) 14,MACD 12 26
6/3/15 7:00:00 PM -07:00,1.12677,1.12724,1.12568,1.1266,-28.75,73.91625,40.27965,92.24176,,,89.53023,-0.00018,,,53.94833,0.004448736
6/3/15 8:00:00 PM -07:00,1.12658,1.12699,1.12539,1.12612,-2.777777778,74.10513,39.51679,90.18466,,,90.80334,-0.00048,,,44.88013,0.004293266
6/3/15 9:00:00 PM -07:00,1.12611,1.1265,1.12578,1.12609,-11.53846154,73.7456,38.80842,88.08197,,,91.01453,-3.00E-05,,,39.73238,0.004120145
6/3/15 10:00:00 PM -07:00,1.12608,1.12662,1.12532,1.12593,58.26086957,73.97955,37.89827,78.85808,,,88.59373,-0.00016,,,31.3582,0.003924785
6/3/15 11:00:00 PM -07:00,1.12593,1.12692,1.12577,1.1266,40.86021505,74.24987,37.15232,67.61558,,,83.39641,0.00067,,,37.25562,0.003780452
6/3/15 11:59:00 PM -07:00,1.1266,1.12751,1.12658,1.12698,100,74.38162,36.65794,60.40052,,,77.02816,0.00038,,,77.53768,0.003654595
6/4/15 12:00:00 AM -07:00,1.12697,1.12698,1.12697,1.12698,-28.125,74.34515,36.19887,65.39051,,,72.06933,0,,,63.35762,0.003514341
6/4/15 1:00:00 AM -07:00,1.12697,1.12728,1.12632,1.1267,1.724137931,73.74097,35.33892,70.47231,,,68.54739,-0.00028,,,49.87844,0.003342078
6/4/15 2:00:00 AM -07:00,1.1267,1.12743,1.12627,1.12672,-70.07481297,74.11005,34.60243,70.55075,,,66.88593,2.00E-05,,,49.11367,0.003170616
6/4/15 3:00:00 AM -07:00,1.12672,1.12739,1.12338,1.12391,50.75757576,70.2905,32.2038,48.61304,,,63.08542,-0.00281,,,-183.7611,0.002775987
6/4/15 4:00:00 AM -07:00,1.12391,1.127,1.12304,1.12592,62.12970376,71.73932,30.00191,46.80501,,,60.36632,0.00201,,,-140.9427,0.00259552
6/4/15 5:00:00 AM -07:00,1.12592,1.138,1.12551,1.13368,67.6056338,73.38896,31.03925,49.23686,,,57.13559,0.00776,,,398.4757,0.003043576
6/4/15 6:00:00 AM -07:00,1.13368,1.13612,1.13328,1.1356,10.21276596,74.0757,32.00249,73.17059,,,57.67525,0.00192,,,281.3764,0.003513094
6/4/15 7:00:00 AM -07:00,1.1356,1.13689,1.13454,1.13584,-72.24880383,72.89162,33.03743,80.21393,,,59.60788,0.00024,,,189.0342,0.003860066
6/4/15 8:00:00 AM -07:00,1.13584,1.13662,1.13244,1.13282,-76.39198218,69.57681,33.0116,78.29777,,,65.54483,-0.00302,,,110.1915,0.003847006
6/4/15 9:00:00 AM -07:00,1.13283,1.13309,1.1286,1.1294,-37.23021583,65.04357,31.50324,64.4833,,,69.08049,-0.00342,,,30.52871,0.003520113
6/4/15 10:00:00 AM -07:00,1.12939,1.1295,1.12394,1.12732,24.01055409,60.20576,29.76147,45.49939,,,68.33299,-0.00208,,,-40.15336,0.003057962
6/4/15 11:00:00 AM -07:00,1.12733,1.12987,1.12608,1.12824,-37.38601824,60.57278,28.03454,35.29438,,,60.75776,0.00092,,,-20.67352,0.002734414
6/4/15 12:00:00 PM -07:00,1.12823,1.12878,1.12549,1.127,30.83623693,59.60448,26.59285,29.94672,,,50.70431,-0.00124,,,-42.54126,0.002350843
6/4/15 1:00:00 PM -07:00,1.127,1.13184,1.1261,1.12877,-65.27196653,57.9349,25.04327,33.17742,,,41.68024,0.00177,,,-7.144254,0.002164732
6/4/15 2:00:00 PM -07:00,1.12878,1.12943,1.12226,1.1241,17.30769231,54.08682,23.9367,25.48758,,,33.8811,-0.00467,,,-81.76334,0.001621711
6/4/15 3:00:00 PM -07:00,1.12412,1.12562,1.12354,1.12448,-43.05555556,54.81158,22.90918,21.36551,,,29.05432,0.00038,,,-90.36908,0.001208103
6/4/15 4:00:00 PM -07:00,1.12448,1.12508,1.12364,1.12386,-3.06122449,56.50317,21.95505,11.98654,,,24.39275,-0.00062,,,-89.55742,0.000820825
6/4/15 5:00:00 PM -07:00,1.12386,1.12474,1.12376,1.12383,-49.29078014,56.09283,21.06907,11.66698,,,20.7368,-3.00E-05,,,-88.84193,0.000505651
6/4/15 6:00:00 PM -07:00,1.12381,1.12496,1.12214,1.12242,-77.28937729,54.97205,20.71475,7.598068,,,15.62093,-0.00141,,,-100.1661,0.000140478
6/4/15 7:00:00 PM -07:00,1.12241,1.12289,1.12016,1.1203,15.01706485,53.4271,20.90777,4.493282,,,11.42207,-0.00212,,,-121.0399,-0.000316336
6/4/15 8:00:00 PM -07:00,1.1203,1.12093,1.118,1.12074,10.50228311,53.95313,21.59486,6.968843,,,8.542742,0.00044,,,-129.7289,-0.000635533
6/4/15 9:00:00 PM -07:00,1.12075,1.12224,1.12005,1.12098,2.631578947,54.45128,21.69984,13.51356,,,8.848146,0.00024,,,-97.97411,-0.000859232
6/4/15 10:00:00 PM -07:00,1.12098,1.1213,1.1194,1.12103,31.81818182,52.48788,21.96022,20.52748,,,10.62025,5.00E-05,,,-102.461,-0.001020717
6/4/15 11:00:00 PM -07:00,1.12102,1.12149,1.12083,1.12123,-16.25,53.70292,22.11921,22.25419,,,13.55147,0.0002,,,-77.45531,-0.001119648
6/4/15 11:59:00 PM -07:00,1.12122,1.12144,1.12064,1.12109,-41.66666667,53.8321,22.32023,22.51919,,,17.15665,-0.00014,,,-69.36564,-0.001195563
6/5/15 12:00:00 AM -07:00,1.12109,1.12114,1.12102,1.12104,54.54545455,53.78748,22.5069,24.08703,,,20.58029,-5.00E-05,,,-60.33396,-0.00124541
6/5/15 1:00:00 AM -07:00,1.12104,1.12245,1.12102,1.12182,12.12121212,53.90474,22.02816,33.0179,,,24.48116,0.00078,,,-31.69087,-0.00120805
6/5/15 2:00:00 AM -07:00,1.12182,1.12244,1.12112,1.12198,85.18518519,53.16525,21.58362,44.31359,,,29.23838,0.00016,,,-16.32166,-0.00115225
6/5/15 3:00:00 AM -07:00,1.122,1.12504,1.1218,1.12476,66.5060241,55.49377,20.10403,67.45565,,,38.27868,0.00278,,,87.78358,-0.000873629
6/5/15 4:00:00 AM -07:00,1.12474,1.12803,1.12388,1.1275,-66.80672269,59.32946,19.80162,82.31776,,,50.23839,0.00274,,,186.1302,-0.000426803
6/5/15 5:00:00 AM -07:00,1.12751,1.12782,1.12544,1.12592,19.23076923,58.8463,19.52081,89.90115,,,63.40121,-0.00158,,,155.1264,-0.000197901
6/5/15 6:00:00 AM -07:00,1.12593,1.12681,1.12473,1.12633,-86.15702479,59.94154,18.92892,85.57749,,,73.91312,0.00041,,,121.0758,1.64E-05
6/5/15 7:00:00 AM -07:00,1.12632,1.12656,1.12172,1.12215,43.60465116,56.58762,18.00154,64.62683,,,77.97578,-0.00418,,,32.15097,-0.000149346
6/5/15 8:00:00 AM -07:00,1.12217,1.12366,1.12194,1.12292,-63.00383877,57.36026,17.14041,51.90163,,,74.86497,0.00077,,,5.884701,-0.000216068
6/5/15 9:00:00 AM -07:00,1.1229,1.12836,1.10752,1.10977,-47.90996785,48.65022,19.44339,27.81677,,,63.96478,-0.01315,,,-222.5289,-0.001314882
6/5/15 10:00:00 AM -07:00,1.10976,1.11116,1.10494,1.10678,64.49044586,41.07101,21.8773,19.81396,,,49.94734,-0.00299,,,-297.6956,-0.00239931
6/5/15 11:00:00 AM -07:00,1.10678,1.11306,1.10678,1.11083,0.699300699,40.36292,23.46999,14.60081,,,35.752,0.00405,,,-168.4762,-0.002898522
6/5/15 12:00:00 PM -07:00,1.11084,1.11338,1.11052,1.11086,51.05105105,39.07819,24.8365,19.4276,,,26.71215,3.00E-05,,,-111.0511,-0.003254215
6/5/15 1:00:00 PM -07:00,1.11086,1.11275,1.10942,1.11256,-48.42105263,41.80434,26.26468,27.65417,,,21.86266,0.0017,,,-89.49117,-0.003360191
6/5/15 2:00:00 PM -07:00,1.11256,1.11354,1.11164,1.11164,3.614457831,41.58244,27.28909,28.80707,,,22.06072,-0.00092,,,-68.57265,-0.003478322
6/5/15 3:00:00 PM -07:00,1.11164,1.11366,1.11117,1.11173,-69.66292135,41.5085,28.31814,30.04532,,,24.10699,9.00E-05,,,-59.83919,-0.003524056
6/5/15 4:00:00 PM -07:00,1.11174,1.11195,1.11106,1.11112,29.62962963,39.44921,29.29287,27.99572,,,26.78598,-0.00061,,,-59.6789,-0.003568388
6/5/15 5:00:00 PM -07:00,1.11113,1.11214,1.11106,1.11145,13.07692308,39.732,30.11187,27.72527,,,28.44551,0.00033,,,-51.45463,-0.003536134
6/7/15 6:00:00 PM -07:00,1.10977,1.1108,1.1095,1.10994,80,39.27664,31.16783,25.17769,,,27.95021,-0.00151,,,-62.4295,-0.003591013
6/7/15 7:00:00 PM -07:00,1.10994,1.11104,1.10994,1.11082,-52.83018868,40.04042,32.03001,24.7508,,,27.13896,0.00088,,,-51.25498,-0.003522887
6/7/15 8:00:00 PM -07:00,1.11082,1.11114,1.11008,1.11026,-61.34751773,40.00003,32.77837,23.05716,,,25.74133,-0.00056,,,-50.16542,-0.003474041
6/7/15 9:00:00 PM -07:00,1.11025,1.11125,1.10843,1.10852,63,39.15566,33.81483,29.62578,,,26.06734,-0.00174,,,-79.82938,-0.003534983
6/7/15 10:00:00 PM -07:00,1.10851,1.1105,1.1085,1.10977,26.8907563,40.15841,34.77726,35.74348,,,27.67098,0.00125,,,-73.29994,-0.003442727
6/7/15 11:00:00 PM -07:00,1.10977,1.11018,1.10899,1.11009,39.78494624,39.90212,35.67094,38.75169,,,30.38578,0.00032,,,-56.11139,-0.00330569
6/7/15 11:59:00 PM -07:00,1.11008,1.11066,1.10973,1.11045,0,39.88749,36.19222,37.94122,,,33.02387,0.00036,,,-40.17855,-0.003131934
6/8/15 12:00:00 AM -07:00,1.11044,1.11052,1.11044,1.11044,8.870967742,39.8826,36.67627,36.26535,,,35.6655,-1.00E-05,,,-27.15588,-0.002960908
6/8/15 1:00:00 AM -07:00,1.11045,1.11086,1.10962,1.11056,95.08196721,40.1079,37.34949,39.26118,,,37.59259,0.00012,,,-31.59862,-0.002783594
6/8/15 2:00:00 AM -07:00,1.11055,1.11229,1.11046,1.11229,10.42713568,41.33756,36.99881,59.71994,,,42.38788,0.00173,,,81.95345,-0.002474949
6/8/15 3:00:00 AM -07:00,1.11232,1.11666,1.1087,1.11315,74.46808511,43.38583,34.44709,66.0262,,,47.84278,0.00086,,,166.2383,-0.002136326
6/8/15 4:00:00 AM -07:00,1.11316,1.11785,1.11315,1.11666,-88.12260536,44.41088,32.36248,81.57292,,,56.56912,0.00351,,,276.4385,-0.001566677
6/8/15 5:00:00 AM -07:00,1.11666,1.1167,1.11148,1.11206,29.27756654,36.43325,30.34332,61.08444,,,61.53294,-0.0046,,,110.0006,-0.001469473
6/8/15 6:00:00 AM -07:00,1.11207,1.11427,1.11164,1.11284,13.02521008,35.51068,28.46838,57.57277,,,65.19525,0.00078,,,74.02991,-0.001314339
6/8/15 7:00:00 AM -07:00,1.11283,1.11386,1.11148,1.11314,58.50340136,35.55978,26.79435,45.11685,,,62.27464,0.0003,,,59.01913,-0.001153891
6/8/15 8:00:00 AM -07:00,1.11313,1.11723,1.11282,1.11571,49.20634921,39.05313,25.8832,57.97631,,,60.66466,0.00257,,,130.5596,-0.000810017
6/8/15 9:00:00 AM -07:00,1.11572,1.12054,1.1155,1.1182,47.13656388,42.74796,26.02635,69.11625,,,58.17332,0.00249,,,180.4712,-0.000332743
6/8/15 10:00:00 AM -07:00,1.1182,1.12258,1.11804,1.12034,7.179487179,45.48392,26.65687,80.40334,,,62.0371,0.00214,,,193.5581,0.000215697
6/8/15 11:00:00 AM -07:00,1.12034,1.12227,1.11837,1.12062,53.47826087,45.02874,27.24235,83.32525,,,67.1876,0.00028,,,148.5959,0.000665267
6/8/15 12:00:00 PM -07:00,1.12062,1.12446,1.11986,1.12308,19.29824561,47.4827,28.28559,86.99459,,,75.56315,0.00246,,,151.4225,0.001206152
6/8/15 1:00:00 PM -07:00,1.12308,1.1239,1.12276,1.1233,70.46979866,46.41592,29.25431,89.92065,,,81.95201,0.00022,,,135.6514,0.001633723
6/8/15 2:00:00 PM -07:00,1.1233,1.12751,1.12304,1.12645,38.76221498,51.57104,30.86119,92.74929,,,86.67862,0.00315,,,140.6042,0.002201377
6/8/15 3:00:00 PM -07:00,1.12645,1.12949,1.12642,1.12764,49.03846154,52.08994,32.66827,92.24397,,,89.04675,0.00119,,,144.2263,0.002715967
6/8/15 4:00:00 PM -07:00,1.12764,1.12946,1.12738,1.12866,20.77922078,53.15787,34.34628,93.16122,,,91.01395,0.00102,,,127.9708,0.003169549
6/8/15 5:00:00 PM -07:00,1.12867,1.13068,1.12837,1.12915,-83.57142857,53.47898,36.0964,92.38354,,,92.09174,0.00049,,,121.0618,0.003527893
6/8/15 6:00:00 PM -07:00,1.12914,1.12932,1.12792,1.12797,9.756097561,53.64031,37.45176,91.10274,,,92.32816,-0.00118,,,91.01376,0.003674307
6/8/15 7:00:00 PM -07:00,1.12798,1.12874,1.12792,1.12806,-5.660377358,55.22904,38.71032,87.74915,,,91.32813,9.00E-05,,,78.68137,0.003754327
6/8/15 8:00:00 PM -07:00,1.12806,1.12835,1.12782,1.12803,0.943396226,54.93959,39.81151,84.58618,,,89.79657,-3.00E-05,,,67.3816,0.00377184
6/8/15 9:00:00 PM -07:00,1.12802,1.12836,1.1273,1.12803,70,54.79258,40.47099,82.30257,,,87.62484,0,,,56.53147,0.003742576
6/8/15 10:00:00 PM -07:00,1.12804,1.1336,1.128,1.13196,12.65822785,57.05798,42.04263,83.6031,,,85.86874,0.00393,,,106.9578,0.00399051
6/8/15 11:00:00 PM -07:00,1.13195,1.13286,1.13128,1.13215,-16.82242991,57.05243,43.50201,85.90462,,,84.82912,0.00019,,,118.0804,0.004154443
6/8/15 11:59:00 PM -07:00,1.13215,1.13262,1.13155,1.13197,-86.84210526,57.02293,44.85715,87.88091,,,84.85548,-0.00018,,,115.0083,0.004221177
6/9/15 12:00:00 AM -07:00,1.13197,1.13202,1.13164,1.13164,-53.7037037,56.81753,46.1155,85.28327,,,84.99489,-0.00033,,,106.6602,0.004199025
6/9/15 1:00:00 AM -07:00,1.13164,1.13194,1.13086,1.13106,81.07344633,55.95819,46.70227,77.00883,,,83.93614,-0.00058,,,77.41992,0.004087553
6/9/15 2:00:00 AM -07:00,1.13106,1.13458,1.13104,1.13393,-88.86597938,57.44545,47.75105,79.04459,,,83.02444,0.00287,,,121.318,0.004182579
6/9/15 3:00:00 AM -07:00,1.13392,1.13393,1.12908,1.12961,-8.761904762,52.96484,47.45772,62.47479,,,78.33848,-0.00432,,,31.64147,0.003864747
6/9/15 4:00:00 AM -07:00,1.12962,1.13082,1.12557,1.12916,-26.77595628,51.04401,45.39055,54.21503,,,71.60531,-0.00045,,,-63.28843,0.003535801
6/9/15 5:00:00 AM -07:00,1.12916,1.13108,1.12742,1.12818,-37.19512195,51.43217,43.55113,33.51398,,,61.25145,-0.00098,,,-50.23938,0.003159608
6/9/15 6:00:00 AM -07:00,1.12818,1.12984,1.12656,1.12696,-15.44401544,50.3952,41.44376,28.07981,,,51.46564,-0.00122,,,-84.50978,0.002731542
6/9/15 7:00:00 AM -07:00,1.12696,1.12744,1.12485,1.12656,-50.19685039,52.904,38.7459,20.65622,,,39.78797,-0.0004,,,-124.9728,0.00233312
6/9/15 8:00:00 AM -07:00,1.12654,1.12853,1.12345,1.12399,-34.17721519,50.68829,36.26575,12.61766,,,29.81654,-0.00257,,,-136.3266,0.00178937
6/9/15 9:00:00 AM -07:00,1.12399,1.12537,1.12142,1.12264,58.54800937,59.76028,34.67501,10.56542,,,21.08662,-0.00135,,,-166.253,0.001235268
6/9/15 10:00:00 AM -07:00,1.12265,1.12654,1.12227,1.12515,-16.15720524,64.03351,32.70465,14.15513,,,17.21485,0.00251,,,-109.045,0.000987289
6/9/15 11:00:00 AM -07:00,1.12514,1.12668,1.1221,1.1244,79.70401691,60.91715,30.93734,20.08593,,,15.61607,-0.00075,,,-97.78529,0.000721928
6/9/15 12:00:00 PM -07:00,1.12439,1.12896,1.12423,1.12816,-40.47619048,63.12991,29.0798,34.06767,,,18.29836,0.00376,,,-27.52262,0.000805738
6/9/15 1:00:00 PM -07:00,1.12816,1.129,1.12606,1.12697,65.75342466,61.02188,27.3702,38.67783,,,23.5104,-0.00119,,,-15.08968,0.000767295
6/9/15 2:00:00 PM -07:00,1.12698,1.12858,1.12639,1.12842,-28.57142857,62.73143,25.78272,49.78146,,,31.3536,0.00145,,,5.674074,0.000844096
6/9/15 3:00:00 PM -07:00,1.12842,1.12908,1.12796,1.1281,-47.10743802,62.37719,24.52281,55.75999,,,39.67458,-0.00032,,,33.44813,0.000869125
6/9/15 4:00:00 PM -07:00,1.12811,1.12829,1.12708,1.12754,71.42857143,62.42434,22.91629,62.82004,,,48.2214,-0.00056,,,25.98799,0.000834154
6/9/15 5:00:00 PM -07:00,1.12754,1.12844,1.12746,1.12824,-79.74683544,62.63358,21.49636,71.16739,,,55.64134,0.0007,,,56.42446,0.000853089
6/9/15 6:00:00 PM -07:00,1.12826,1.12829,1.1275,1.12763,-36.98630137,63.49345,20.17786,75.14024,,,62.93382,-0.00061,,,49.01437,0.000809542
6/9/15 7:00:00 PM -07:00,1.12764,1.1279,1.12717,1.12737,76,62.74443,18.76558,79.91421,,,68.96037,-0.00026,,,40.5203,0.000745458
6/9/15 8:00:00 PM -07:00,1.12738,1.12987,1.12737,1.12928,24.87804878,64.34819,18.45723,83.9207,,,74.59251,0.00191,,,99.76871,0.000839117
6/9/15 9:00:00 PM -07:00,1.12927,1.13077,1.12872,1.12978,-53.69127517,66.34378,18.56727,86.42487,,,79.31348,0.0005,,,124.5371,0.000942827
6/9/15 10:00:00 PM -07:00,1.12978,1.13026,1.12877,1.12898,-40,64.87069,18.66946,86.98463,,,82.47693,-0.0008,,,98.99897,0.000949517
6/9/15 11:00:00 PM -07:00,1.12898,1.12936,1.12816,1.1285,-25.95419847,64.21615,18.34849,77.74253,,,82.99739,-0.00048,,,64.28633,0.000905644
6/9/15 11:59:00 PM -07:00,1.1285,1.12891,1.1276,1.12816,66.66666667,63.67984,17.67713,63.07717,,,79.62998,-0.00034,,,24.51254,0.000833828
6/10/15 12:00:00 AM -07:00,1.12815,1.12818,1.12815,1.12817,58.11965812,63.69531,17.05372,50.17226,,,72.88029,1.00E-05,,,-2.20113,0.000768858
6/10/15 1:00:00 AM -07:00,1.12818,1.12999,1.12765,1.12954,34.93333333,64.38306,17.42727,50.631,,,65.72152,0.00137,,,83.72797,0.000818478
6/10/15 2:00:00 AM -07:00,1.12955,1.13222,1.12847,1.13086,-23.67758186,64.16037,18.67731,60.28229,,,60.38105,0.00132,,,188.1251,0.000953326
6/10/15 3:00:00 AM -07:00,1.13086,1.13159,1.12762,1.12992,82.0855615,62.77226,19.23474,64.88742,,,57.81003,-0.00094,,,93.66113,0.000973129
6/10/15 4:00:00 AM -07:00,1.12992,1.1374,1.12992,1.13606,-55.14993481,64.20619,21.40893,71.63222,,,59.52104,0.00614,,,304.9519,0.001467355
6/10/15 5:00:00 AM -07:00,1.13605,1.13868,1.13101,1.13182,-38.34745763,64.54652,23.67813,60.58539,,,61.60366,-0.00424,,,190.6792,0.00149961
6/10/15 6:00:00 AM -07:00,1.13184,1.1336,1.12888,1.13003,-14.83375959,62.46917,24.57137,50.27333,,,61.53213,-0.00179,,,47.23811,0.001365006
6/10/15 7:00:00 AM -07:00,1.13004,1.13198,1.12807,1.12946,-20.3125,61.79189,24.97804,26.90204,,,54.85608,-0.00057,,,-3.39503,0.001198516
6/10/15 8:00:00 AM -07:00,1.12947,1.13048,1.126,1.12856,51.56626506,59.51423,24.36166,20.16504,,,45.9116,-0.0009,,,-77.65101,0.000982619
6/10/15 9:00:00 AM -07:00,1.12856,1.13168,1.12753,1.1307,28.53828306,59.30338,24.16289,24.68059,,,36.52128,0.00214,,,-4.059815,0.000972988
6/10/15 10:00:00 AM -07:00,1.13069,1.13474,1.13043,1.13192,-29.01554404,58.73829,24.79917,34.64734,,,31.33367,0.00122,,,91.63894,0.001051674
6/10/15 11:00:00 AM -07:00,1.13192,1.13312,1.12733,1.13024,7.093425606,57.10903,24.07981,39.06381,,,29.09176,-0.00168,,,-3.209861,0.00096732
6/10/15 12:00:00 PM -07:00,1.13024,1.13513,1.12935,1.13065,-9.842519685,55.76894,23.94662,38.9325,,,31.49786,0.00041,,,52.37814,0.00092292
6/10/15 1:00:00 PM -07:00,1.13064,1.13108,1.12854,1.13039,58.64197531,55.3999,23.50257,34.91058,,,34.44696,-0.00026,,,-30.07443,0.000856876
6/10/15 2:00:00 PM -07:00,1.13038,1.13178,1.13016,1.13133,32.43243243,53.8462,23.28434,37.77613,,,37.06607,0.00094,,,11.94391,0.000870349
6/10/15 3:00:00 PM -07:00,1.13132,1.13228,1.13117,1.13168,71.85628743,53.22683,23.22249,40.48373,,,38.23335,0.00035,,,34.89301,0.000898907
6/10/15 4:00:00 PM -07:00,1.13168,1.13297,1.1313,1.13288,-61.2244898,53.36094,23.36188,47.02931,,,39.82645,0.0012,,,59.87133,0.001006761
6/10/15 5:00:00 PM -07:00,1.13288,1.13321,1.13223,1.13228,-31.09243697,52.48844,23.56148,55.94563,,,43.22908,-0.0006,,,59.38254,0.001031928
6/10/15 6:00:00 PM -07:00,1.13229,1.13268,1.13149,1.13192,39.49579832,53.18189,23.37035,62.62748,,,48.77246,-0.00036,,,47.05624,0.001011166
6/10/15 7:00:00 PM -07:00,1.13192,1.13258,1.13139,1.13239,-80.92485549,53.4668,23.14068,67.87095,,,54.79142,0.00047,,,66.17027,0.001020872
6/10/15 8:00:00 PM -07:00,1.1324,1.1324,1.13067,1.131,-70.33898305,52.3273,22.54326,60.62704,,,58.82008,-0.00139,,,15.0146,0.000905962
6/10/15 9:00:00 PM -07:00,1.131,1.13121,1.13003,1.13017,-73.39449541,51.65536,21.65173,51.15033,,,59.64429,-0.00083,,,-47.22942,0.000739393
6/10/15 10:00:00 PM -07:00,1.13016,1.13054,1.12836,1.12856,93.75,47.27207,20.20018,33.07709,,,55.07058,-0.00161,,,-150.2063,0.000472028
6/10/15 11:00:00 PM -07:00,1.12857,1.13023,1.12847,1.13022,-11.11111111,48.48723,18.85232,26.55126,,,47.85534,0.00166,,,-110.0177,0.000389605
6/10/15 11:59:00 PM -07:00,1.13022,1.13055,1.12983,1.13014,-25,48.56328,17.5735,26.6478,,,39.6107,-8.00E-05,,,-61.64507,0.000314198
6/11/15 12:00:00 AM -07:00,1.13014,1.13016,1.13012,1.13013,6.52173913,48.80866,16.38602,33.55676,,,34.19665,-1.00E-05,,,-63.24866,0.000250748
6/11/15 1:00:00 AM -07:00,1.13013,1.1314,1.13002,1.13022,7.051282051,49.3321,15.93268,37.18251,,,31.40308,9.00E-05,,,-29.08543,0.000205359
6/11/15 2:00:00 AM -07:00,1.13022,1.13103,1.12947,1.13033,-10.20408163,47.00599,15.18161,38.48851,,,32.48537,0.00011,,,-50.70753,0.000176226
6/11/15 3:00:00 AM -07:00,1.13032,1.13318,1.12926,1.12992,-73.93939394,50.27581,15.49918,37.04486,,,34.58409,-0.00041,,,-12.11124,0.000118689
6/11/15 4:00:00 AM -07:00,1.1299,1.12998,1.12503,1.12624,15.88447653,47.54372,15.05328,29.20975,,,35.09648,-0.00368,,,-220.0323,-0.000221303
6/11/15 5:00:00 AM -07:00,1.12623,1.12687,1.1241,1.12667,-6.008583691,48.71793,14.98976,25.10516,,,33.40616,0.00043,,,-224.3172,-0.000450856
6/11/15 6:00:00 AM -07:00,1.12666,1.12693,1.1246,1.12652,7.075471698,49.61951,14.90028,23.26769,,,30.6232,-0.00015,,,-160.5352,-0.00063753
6/11/15 7:00:00 AM -07:00,1.12652,1.12844,1.12632,1.12667,-89.373297,50.09556,14.06891,27.75364,,,28.47622,0.00015,,,-89.74191,-0.000764556
6/11/15 8:00:00 AM -07:00,1.12666,1.1269,1.12323,1.12338,22.48858447,49.47666,14.46284,18.82131,,,24.83151,-0.00329,,,-149.9875,-0.00111782
6/11/15 9:00:00 AM -07:00,1.12338,1.12694,1.11818,1.12535,-50,52.30011,16.14385,25.87038,,,24.16364,0.00197,,,-144.7713,-0.001224699
6/11/15 10:00:00 AM -07:00,1.12534,1.12562,1.12052,1.12279,13.53135314,47.99866,17.70478,26.67999,,,24.4786,-0.00256,,,-131.1378,-0.001498698
6/11/15 11:00:00 AM -07:00,1.1228,1.12413,1.1211,1.12321,17.29957806,48.98511,19.15421,37.35519,,,27.2961,0.00042,,,-114.489,-0.001662789
6/11/15 12:00:00 PM -07:00,1.12322,1.12539,1.12302,1.12363,24.85207101,45.90348,19.84361,33.53307,,,28.45199,0.00042,,,-72.51659,-0.001738888
6/11/15 1:00:00 PM -07:00,1.12361,1.12421,1.12252,1.12403,-31.08108108,47.30271,20.62453,36.28867,,,31.94546,0.0004,,,-73.43011,-0.00174679
6/11/15 2:00:00 PM -07:00,1.12402,1.12468,1.1232,1.12356,93.95973154,45.45963,21.09508,37.06644,,,34.18467,-0.00047,,,-60.37149,-0.00177057
6/11/15 3:00:00 PM -07:00,1.12357,1.12654,1.12356,1.12637,34.92063492,48.45557,20.58654,48.09079,,,38.46683,0.00281,,,-2.448774,-0.001544864
6/11/15 4:00:00 PM -07:00,1.12638,1.12753,1.12564,1.12704,-56.27906977,49.55456,19.65606,63.87581,,,43.77096,0.00067,,,55.64037,-0.001296971
6/11/15 5:00:00 PM -07:00,1.12704,1.12777,1.12562,1.12583,-83.40425532,47.87222,18.6808,76.77432,,,52.4192,-0.00121,,,67.28059,-0.001184494
6/11/15 6:00:00 PM -07:00,1.1258,1.12595,1.1236,1.12384,1.351351351,46.73333,18.55429,72.02722,,,59.56692,-0.00199,,,-18.32453,-0.001241625
6/11/15 7:00:00 PM -07:00,1.1239,1.12458,1.12384,1.12391,79.06976744,47.00793,18.43682,63.15874,,,64.78538,7.00E-05,,,-31.92586,-0.001266655
6/11/15 8:00:00 PM -07:00,1.12391,1.12476,1.1239,1.12459,53.38345865,45.85626,18.22878,60.58522,,,67.28426,0.00068,,,-9.462892,-0.001217578
6/11/15 9:00:00 PM -07:00,1.12458,1.12564,1.12431,1.12529,3.149606299,46.04686,17.55101,64.1282,,,67.33475,0.0007,,,49.95769,-0.001109411
6/11/15 10:00:00 PM -07:00,1.1253,1.12592,1.12465,1.12534,19.76744186,46.75229,16.76843,65.40133,,,65.06014,5.00E-05,,,58.11077,-0.001008038
6/11/15 11:00:00 PM -07:00,1.12535,1.12578,1.12492,1.12552,31.25,47.3269,16.04175,62.16879,,,63.08846,0.00018,,,54.85966,-0.000902768
6/11/15 11:59:00 PM -07:00,1.12552,1.12672,1.12544,1.12592,-57.57575758,47.9929,14.96788,61.82537,,,62.82178,0.0004,,,84.16286,-0.000778089
6/12/15 12:00:00 AM -07:00,1.12593,1.12593,1.1256,1.12574,-63.5235732,47.82925,13.97072,59.1628,,,62.5373,-0.00018,,,56.8002,-0.000685898
6/12/15 1:00:00 AM -07:00,1.12575,1.12641,1.12238,1.12319,31.9391635,44.44456,14.49381,45.12448,,,58.73656,-0.00255,,,-83.38969,-0.000809272
6/12/15 2:00:00 AM -07:00,1.1232,1.12484,1.12221,1.12404,-76.8115942,43.98385,15.04924,34.5078,,,52.55785,0.00085,,,-108.7602,-0.000828907
6/12/15 3:00:00 AM -07:00,1.12404,1.12434,1.12158,1.12192,4.195804196,43.08681,15.82677,17.81162,,,43.68642,-0.00212,,,-168.9842,-0.001003962
